"code","language"
"// Original Python code transformed to Rust
// class Solution:
    def rotateString(self, s: str, goal: str) -> bool:
        if len(s) == len(goal):
            x = 2*s
            return goal in x
        return False

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def allPathsSourceTarget(self, graph: List[List[int]]) -> List[List[int]]:
        total = [[0]]
        ans = []
        target = len(graph) - 1
        while total: # start BFS
            itr = total.pop(0)
            last = itr[-1]
            possible = graph[last]
            if not possible: #not possible means no valid edge stars with the end of this path
                continue
            for i in possible:
                if i == target: #find valid path, concact the target, and append it to answer
                    ans.append(itr + [target])
                    continue
                total.append(itr + [i]) #add all pending path to the end of the queue
        return ans

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def bestRotation(self, nums: List[int]) -> int:
        diff = [1] * len(nums)
        for i, x in enumerate(nums): 
            diff[(i-x+1) % len(nums)] -= 1
        prefix = list(accumulate(diff))
        return prefix.index(max(prefix))

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def champagneTower(self, poured: int, query_row: int, query_glass: int) -> float:
        
        
        dp =[ [0]*row for row in range(1,100+2) ]
        
        
        dp[0][0] = poured
        
        
        for i in range(query_row+1):
            
            for j in range(i+1):# calculating the amount of liquid which will left after completely filling this cup
                
                left = (dp[i][j] -1)/2
                
                if left >0:
                    dp[i+1][j]+=left
                    dp[i+1][j+1]+=left
                    
        return min(1, dp[query_row][query_glass])

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def minSwap(self, nums1: List[int], nums2: List[int]) -> int:
        dp = [[-1]*2 for i in range(len(nums1))]
        
        def solve(prev1, prev2, i, swaped):
            if i >= len(nums1): return 0
            if dp[i][swaped] != -1: return dp[i][swaped]
                        
            ans = 2**31
            
            # No Swap
            if nums1[i] > prev1 and nums2[i] > prev2:
                ans = solve(nums1[i], nums2[i], i+1, 0) 
            
            # Swap
            if nums1[i] > prev2 and nums2[i] > prev1:
                ans = min(ans, 1 + solve(nums2[i], nums1[i], i+1, 1)) 
            
            dp[i][swaped] = ans
            return ans
        
        return solve(-1, -1, 0, 0)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    
    def is_cycle(self, graph: List[List[int]], node: int, is_visited: Set, is_safe: Set) -> bool:
        
        # IF node is already visited, return cycle detected true
        if node in is_visited:
            return True
        
        # IF node is already explored, and no cycle detected, return False
        if node in is_safe:
            return False
        
        # Add node to is_visited set
        is_visited.add(node)
        
        # Try to detect cycle in path of adjacent nodes
        for adj_node in graph[node]:
            if self.is_cycle(graph, adj_node, is_visited, is_safe):
                return True
        
        # Backtrack: Very important, as there can be many paths going through the same node.
        # And we might not have explored all of them. So remove the node from the visited set
        # and mark it as safe
        is_visited.remove(node)
        
        # Mark node as safe, as no cycle detected in its path
        is_safe.add(node)
        
        return False
    
    def eventualSafeNodes(self, graph: List[List[int]]) -> List[int]:
        
        # Init
        is_safe = set()
        is_visited = set()
        
        # Try to detect cycle for all the nodes
        for node in range(len(graph)):
            if node not in is_visited:
                self.is_cycle(graph, node, is_visited, is_safe)
                
        # Make sorted array of is_safe set
        is_safe = sorted(list(is_safe))
        
        return is_safe

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def uniqueMorseRepresentations(self, words: List[str]) -> int:
        code=["".-"",""-..."",""-.-."",""-.."",""."",""..-."",""--."",""...."","".."","".---"",""-.-"","".-.."",""--"",""-."",""---"","".--."",""--.-"","".-."",""..."",""-"",""..-"",""...-"","".--"",""-..-"",""-.--"",""--..""]
        transformation=set()
        for word in words:
            s=''
            for letter in word:
                s=s+code[ord(letter)-97]
            transformation.add(s)
        return len(transformation)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def splitArraySameAverage(self, A: List[int]) -> bool:
        A.sort()
        DP=[set() for _ in range(len(A)//2+1)]    #DP[i] stores the all available sum with i items in a bracket
        all_sum=sum(A)
        DP[0]=set([0])
        for item in A:                  #iterate over items in the list
            for count in range(len(DP)-2,-1,-1):          # iterate backwards w.r.t. the bracket size
                if len(DP[count])>0:                             # if DP[i] is not empty, then update DP[i+1] by adding the current item into all sums in DP[i]
                    for a in DP[count]:
                        DP[count+1].add(a+item)
        for size in range(1,len(DP)):
            if all_sum*size/len(A) in DP[size]:
                return True
        return False

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numberOfLines(self, widths: List[int], s: str) -> List[int]:
        letter_w = {chr(97 + i): widths[i] for i in range(26)}
        n_lines = line_len = 0
        for c in s:
            line_len += letter_w[c]
            if line_len > 100:
                n_lines += 1
                line_len = letter_w[c]
        return [n_lines + (line_len > 0), line_len]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def maxIncreaseKeepingSkyline(self, grid: List[List[int]]) -> int:
        # the vertical skyline is the max # of each column
        # the horizontal skyline is the max # of each row
        
        # a building's height should be min(max of that row, max of that column)
        
        size = len(grid)
        
        columns = rows_to_columns(grid)
        
        row_maxs = list(max(row) for row in grid) # horizontal skyline
        
        column_maxs = list(max(column) for column in columns) # vertical skyline
        
        total_increase = 0
        
        for row in range(size):
            row_max = row_maxs[row]
            for column in range(size):
                column_max = column_maxs[column]
                max_height = min(column_max, row_max)
                actual_height = grid[row][column]
                total_increase += max_height - actual_height
                
        return total_increase
                
def rows_to_columns(grid: List[List[int]]):
    columns = []
    for i in range(len(grid)):
        column = []
        for row in grid:
            column.append(row[i])
        columns.append(column)
    return columns

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
